date,open,high,low,close,adjClose,volume
2018-04-18,7870.000000,8240.000000,7860.000000,8125.000000,8125.000000,2826
2018-04-19,8190.000000,8315.000000,8100.000000,8260.000000,8260.000000,2718
2018-04-20,8300.000000,8585.000000,8235.000000,8540.000000,8540.000000,2318
2018-04-23,8910.000000,9015.000000,8775.000000,8845.000000,8845.000000,2952
2018-04-24,8965.000000,9465.000000,8920.000000,9455.000000,9455.000000,4681
2018-04-25,9480.000000,9765.000000,8755.000000,8970.000000,8970.000000,10346
2018-04-26,9170.000000,9185.000000,8635.000000,8865.000000,8865.000000,4924
2018-04-27,9130.000000,9375.000000,9115.000000,9231.120117,9231.120117,2190
2018-04-30,9375.000000,9495.000000,9140.000000,9365.000000,9365.000000,2999
2018-05-01,9285.000000,9315.000000,8815.000000,8985.000000,8985.000000,3143
2018-05-02,9070.000000,9210.000000,8985.000000,9150.000000,9150.000000,2093
2018-05-03,9245.000000,9805.000000,9180.000000,9675.000000,9675.000000,4177
2018-05-04,9710.000000,9840.000000,9540.000000,9670.000000,9670.000000,3762
2018-05-07,9605.000000,9705.000000,9160.000000,9435.000000,9435.000000,4705
2018-05-08,9410.000000,9490.000000,9010.000000,9235.000000,9235.000000,4435
2018-05-09,9185.000000,9375.000000,8955.000000,9280.000000,9280.000000,3015
2018-05-10,9255.000000,9415.000000,9040.000000,9090.000000,9090.000000,3063
2018-05-11,9110.000000,9125.000000,8380.000000,8625.000000,8625.000000,4980
2018-05-14,8660.000000,8900.000000,8285.000000,8755.000000,8755.000000,5754
2018-05-15,8735.000000,8850.000000,8435.000000,8555.000000,8555.000000,4222
2018-05-16,8475.000000,8545.000000,8115.000000,8250.000000,8250.000000,4978
2018-05-17,8290.000000,8460.000000,8115.000000,8180.000000,8180.000000,2872
2018-05-18,8225.000000,8275.000000,7915.000000,8230.000000,8230.000000,3390
2018-05-21,8525.000000,8680.000000,8320.000000,8375.000000,8375.000000,2701
2018-05-22,8345.000000,8420.000000,8070.000000,8180.000000,8180.000000,2341
2018-05-23,8050.000000,8075.000000,7425.000000,7590.000000,7590.000000,4586
2018-05-24,7620.000000,7720.000000,7230.000000,7580.000000,7580.000000,4427
2018-05-25,7530.000000,7650.000000,7315.000000,7493.939941,7493.939941,2069
2018-05-29,7190.000000,7580.000000,7050.000000,7495.000000,7495.000000,5052
2018-05-30,7505.000000,7620.000000,7270.000000,7320.000000,7320.000000,2471
2018-05-31,7335.000000,7660.000000,7335.000000,7545.000000,7545.000000,2102
2018-06-01,7550.000000,7620.000000,7300.000000,7440.000000,7440.000000,2197
2018-06-04,7715.000000,7900.000000,7460.000000,7500.000000,7500.000000,1625
2018-06-05,7515.000000,7670.000000,7360.000000,7625.000000,7625.000000,2069
2018-06-06,7605.000000,7695.000000,7485.000000,7540.000000,7540.000000,1450
2018-06-07,7695.000000,7780.000000,7640.000000,7705.000000,7705.000000,1437
2018-06-08,7670.000000,7705.000000,7540.000000,7655.000000,7655.000000,1301
2018-06-11,7120.000000,7120.000000,6610.000000,6750.000000,6750.000000,3861
2018-06-12,6770.000000,6890.000000,6425.000000,6500.000000,6500.000000,3875
2018-06-13,6470.000000,6620.000000,6100.000000,6270.000000,6270.000000,5146
2018-06-14,6275.000000,6705.000000,6250.000000,6635.000000,6635.000000,4461
2018-06-15,6670.000000,6670.000000,6440.000000,6530.000000,6530.000000,2485
2018-06-18,6495.000000,6785.000000,6340.000000,6695.000000,6695.000000,2794
2018-06-19,6710.000000,6840.000000,6650.000000,6735.000000,6735.000000,1563
2018-06-20,6705.000000,6815.000000,6545.000000,6745.000000,6745.000000,2108
2018-06-21,6705.000000,6780.000000,6670.000000,6710.000000,6710.000000,1135
2018-06-22,6705.000000,6735.000000,5960.000000,6165.000000,6165.000000,3832
2018-06-25,6150.000000,6345.000000,6065.000000,6245.000000,6245.000000,4762
2018-06-26,6255.000000,6275.000000,6120.000000,6160.000000,6160.000000,3173
2018-06-27,6210.000000,6210.000000,5975.000000,6160.000000,6160.000000,3229
2018-06-28,6140.000000,6180.000000,6025.000000,6085.000000,6085.000000,1962
2018-06-29,5915.000000,5945.000000,5805.000000,5885.879883,5885.879883,2512
2018-07-02,6275.000000,6680.000000,6260.000000,6625.000000,6625.000000,3977
2018-07-03,null,null,null,null,null,null
2018-07-05,6690.000000,6700.000000,6430.000000,6505.000000,6505.000000,6739
2018-07-06,6490.000000,6640.000000,6430.000000,6565.000000,6565.000000,2038
2018-07-09,6745.000000,6760.000000,6645.000000,6695.000000,6695.000000,1765
2018-07-10,6695.000000,6785.000000,6295.000000,6355.000000,6355.000000,3084
2018-07-11,6355.000000,6380.000000,6245.000000,6330.000000,6330.000000,2719
2018-07-12,6355.000000,6365.000000,6110.000000,6160.000000,6160.000000,3076
2018-07-13,6160.000000,6340.000000,6060.000000,6165.000000,6165.000000,3558
2018-07-16,6370.000000,6710.000000,6320.000000,6675.000000,6675.000000,3171
2018-07-17,6665.000000,7470.000000,6655.000000,7305.000000,7305.000000,5582
